context,comparison,gene,l2fc_12h_RMC2C,qval_12h_RMC2C,l2fc_48h_RMC2C,qval_48h_RMC2C,l2fc_12h_RMC219,qval_12h_RMC219,l2fc_48h_RMC219,qval_48h_RMC219,mean_l2fc_48h,probe_id,log2fc,pvalue,qvalue,t_stat,gene_annotation_raw,gene_symbol,log2FC_disease_state
Penile SCC,tumor vs normal penis,--- // --- // accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000039994 cpcScore=-1.1810600 cnci=-0.3107120 // --- // ---,,,,,,,,,,TC06003521.hg.1,1.0220833333333332,1.793135892470721e-05,8.029101554722026e-05,5.68869657477785,--- // --- // accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000039994 cpcScore=-1.1810600 cnci=-0.3107120 // --- // ---,---,1.0220833333333332
Penile SCC,tumor vs normal penis,--- // --- // linc-IGFBP7-8 chr4:-:59912737-59940960 // --- // ---,,,,,,,,,,TC04002565.hg.1,1.0220833333333332,0.0001069662864612,0.0003604580763589,4.877896472061163,--- // --- // linc-IGFBP7-8 chr4:-:59912737-59940960 // --- // ---,---,1.0220833333333332
Penile SCC,tumor vs normal penis,--- // --- // linc-POTEC-3 chr18:-:15178760-15197762|linc-POTEC-3 chr18:-:15181472-15186090 // --- // ---,,,,,,,,,,TC18000855.hg.1,1.0220833333333332,5.738411701545083e-06,3.174436514966301e-05,6.938992225391941,--- // --- // linc-POTEC-3 chr18:-:15178760-15197762|linc-POTEC-3 chr18:-:15181472-15186090 // --- // ---,---,1.0220833333333332
Penile SCC,tumor vs normal penis,--- // --- // cdna:pseudogene chromosome:GRCh37:15:28798718:28806525:1 gene:ENSG00000227717 gene_biotype:pseudogene transcript_biotype:unprocessed_pseudogene|[retired] cdna:pseudogene chromosome:GRCh37:15:28798718:28807725:1 gene:ENSG00000227717 gene_biotype:pseudogene transcript_biotype:unprocessed_pseudogene // --- // ---,,,,,,,,,,TC15000139.hg.1,1.022083333333332,1.8447246497687504e-05,8.21976681950407e-05,5.695906080953943,--- // --- // cdna:pseudogene chromosome:GRCh37:15:28798718:28806525:1 gene:ENSG00000227717 gene_biotype:pseudogene transcript_biotype:unprocessed_pseudogene|[retired] cdna:pseudogene chromosome:GRCh37:15:28798718:28807725:1 gene:ENSG00000227717 gene_biotype:pseudogene transcript_biotype:unprocessed_pseudogene // --- // ---,---,1.022083333333332
Penile SCC,tumor vs normal penis,"ENST00000365174 // RNA5SP223 // RNA, 5S ribosomal pseudogene 223 // --- // ---",,,,,,,,,,TC06001107.hg.1,1.0218750000000003,0.000110500209999,0.0003702053076413,4.86716515757735,"ENST00000365174 // RNA5SP223 // RNA, 5S ribosomal pseudogene 223 // --- // ---",RNA5SP223,1.0218750000000003
Penile SCC,tumor vs normal penis,--- // --- // linc-RBMX-1 chrX:-:135991637-135992594 // --- // ---,,,,,,,,,,TC0X002244.hg.1,1.0214583333333334,0.0033658578299926,0.007061096882281,3.406706088389252,--- // --- // linc-RBMX-1 chrX:-:135991637-135992594 // --- // ---,---,1.0214583333333334
Penile SCC,tumor vs normal penis,"--- // --- // DQ589460,uc010rgf.2 // --- // ---",,,,,,,,,,TC11001680.hg.1,1.0214583333333334,0.0004883639853206,0.0013383889730008,4.168767669561099,"--- // --- // DQ589460,uc010rgf.2 // --- // ---",---,1.0214583333333334
Penile SCC,tumor vs normal penis,--- // --- // accn=AK129912 class=mRNAlike lncRNA name=Human lncRNA ref=JounralRNA transcriptId=1470 cpcScore=-1.1516400 cnci=-0.4825519 // --- // ---,,,,,,,,,,TC02004725.hg.1,1.021458333333333,1.4448541268456707e-05,6.709862421954093e-05,5.855973532140802,--- // --- // accn=AK129912 class=mRNAlike lncRNA name=Human lncRNA ref=JounralRNA transcriptId=1470 cpcScore=-1.1516400 cnci=-0.4825519 // --- // ---,---,1.021458333333333
Penile SCC,tumor vs normal penis,--- // --- // accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000078422 cpcScore=-1.2574500 cnci=-0.3692310 // --- // ---,,,,,,,,,,TC0X001918.hg.1,1.021458333333333,4.608390604152614e-06,2.6735000061616643e-05,6.551472985117911,--- // --- // accn=NULL class=mRNAlike lncRNA name=vega lncRNA ref=GENCODE transcriptId=OTTHUMT00000078422 cpcScore=-1.2574500 cnci=-0.3692310 // --- // ---,---,1.021458333333333
Penile SCC,tumor vs normal penis,--- // --- // havana:sense_intronic chromosome:GRCh37:12:9811163:9814681:1 gene:ENSG00000257027 gene_biotype:sense_intronic transcript_biotype:sense_intronic // --- // ---,,,,,,,,,,TC12000150.hg.1,1.0214583333333325,0.0023449671116433,0.0051588512498794,3.530631644804288,--- // --- // havana:sense_intronic chromosome:GRCh37:12:9811163:9814681:1 gene:ENSG00000257027 gene_biotype:sense_intronic transcript_biotype:sense_intronic // --- // ---,---,1.0214583333333325
Penile SCC,tumor vs normal penis,"ENST00000517039 // RNA5SP230 // RNA, 5S ribosomal pseudogene 230 // --- // ---",,,,,,,,,,TC07001335.hg.1,1.021458333333332,6.782448236250554e-05,0.0002447000932294,5.041803176831791,"ENST00000517039 // RNA5SP230 // RNA, 5S ribosomal pseudogene 230 // --- // ---",RNA5SP230,1.021458333333332
Penile SCC,tumor vs normal penis,NR_031590 // MIR1179 // microRNA 1179 // --- // 100302235 /// ENST00000408703 // MIR1179 // microRNA 1179 // --- // 100302235,,,,,,,,,,TC15000838.hg.1,1.0212499999999989,1.927977391292851e-06,1.3627010391377812e-05,6.617941499709622,NR_031590 // MIR1179 // microRNA 1179 // --- // 100302235 /// ENST00000408703 // MIR1179 // microRNA 1179 // --- // 100302235,MIR1179,1.0212499999999989
Penile SCC,tumor vs normal penis,--- // --- // linc-TMPRSS15-1 chr21:-:23305634-23348000 // --- // ---,,,,,,,,,,TC21000858.hg.1,1.0210416666666675,1.615546731403052e-06,1.1983154621944783e-05,7.675106595397753,--- // --- // linc-TMPRSS15-1 chr21:-:23305634-23348000 // --- // ---,---,1.0210416666666675
Penile SCC,tumor vs normal penis,--- // --- // ncrna:snRNA chromosome:GRCh37:12:127805900:127806074:1 gene:ENSG00000253089 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---,,,,,,,,,,TC12001018.hg.1,1.0210416666666662,0.000129258620945,0.0004243352530471,4.82263190528482,--- // --- // ncrna:snRNA chromosome:GRCh37:12:127805900:127806074:1 gene:ENSG00000253089 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---,---,1.0210416666666662
Penile SCC,tumor vs normal penis,--- // --- // accn=AF147420 class=mRNAlike lncRNA name=Human lncRNA ref=JounralRNA transcriptId=4213 cpcScore=-1.1977400 cnci=-0.2198951 // --- // ---,,,,,,,,,,TC09002142.hg.1,1.0210416666666655,4.17872530702912e-07,4.645718843152164e-06,7.367406271786549,--- // --- // accn=AF147420 class=mRNAlike lncRNA name=Human lncRNA ref=JounralRNA transcriptId=4213 cpcScore=-1.1977400 cnci=-0.2198951 // --- // ---,---,1.0210416666666655
Penile SCC,tumor vs normal penis,--- // --- // accn=NR_033289 class=lncRNA name= ref=RefGeneNoncode transcriptId=NR_033289 cpcScore=4.3499400 cnci=-0.3539287 // --- // ---,,,,,,,,,,TC03003122.hg.1,1.020833333333333,0.0219003644949877,0.03623304129796,2.490035939295494,--- // --- // accn=NR_033289 class=lncRNA name= ref=RefGeneNoncode transcriptId=NR_033289 cpcScore=4.3499400 cnci=-0.3539287 // --- // ---,---,1.020833333333333
Penile SCC,tumor vs normal penis,"NM_020981 // B3GALT1 // UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 1 // 2q24.3 // 8708 /// ENST00000305861 // B3GALT1 // UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 1 // 2q24.3 // 8708 /// ENST00000392690 // B3GALT1 // UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 1 // 2q24.3 // 8708 /// BC101545 // B3GALT1 // UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 1 // 2q24.3 // 8708 /// OTTHUMT00000255211 // B3GALT1 // NULL // --- // ---",,,,,,,,,,TC02000994.hg.1,1.0208333333333326,2.381205075160241e-07,3.196144232069584e-06,7.902633747849594,"NM_020981 // B3GALT1 // UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 1 // 2q24.3 // 8708 /// ENST00000305861 // B3GALT1 // UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 1 // 2q24.3 // 8708 /// ENST00000392690 // B3GALT1 // UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 1 // 2q24.3 // 8708 /// BC101545 // B3GALT1 // UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 1 // 2q24.3 // 8708 /// OTTHUMT00000255211 // B3GALT1 // NULL // --- // ---",B3GALT1,1.0208333333333326
Penile SCC,tumor vs normal penis,NR_003001 // SCARNA7 // small Cajal body-specific RNA 7 // 3q25.22 // 677767 /// ENST00000458797 // SCARNA7 // small Cajal body-specific RNA 7 // 3q25.22 // 677767,,,,,,,,,,TC03001957.hg.1,1.0206250000000008,0.0038356336174654,0.0079068522779232,3.331845060722172,NR_003001 // SCARNA7 // small Cajal body-specific RNA 7 // 3q25.22 // 677767 /// ENST00000458797 // SCARNA7 // small Cajal body-specific RNA 7 // 3q25.22 // 677767,SCARNA7,1.0206250000000008
Penile SCC,tumor vs normal penis,NM_001040444 // PHF11 // PHD finger protein 11 // 13q14.2 // 51131 /// NM_001040443 // PHF11 // PHD finger protein 11 // 13q14.2 // 51131 /// ENST00000357596 // PHF11 // PHD finger protein 11 // 13q14.2 // 51131 /// ENST00000378319 // PHF11 // PHD finger protein 11 // 13q14.2 // 51131 /// ENST00000460489 // PHF11 // PHD finger protein 11 // 13q14.2 // 51131 /// ENST00000488958 // PHF11 // PHD finger protein 11 // 13q14.2 // 51131 /// BC017212 // PHF11 // PHD finger protein 11 // 13q14.2 // 51131 /// OTTHUMT00000044915 // PHF11 // NULL // --- // --- /// OTTHUMT00000044921 // PHF11 // NULL // --- // --- /// OTTHUMT00000354867 // PHF11 // NULL // --- // --- /// OTTHUMT00000044916 // PHF11 // NULL // --- // --- /// OTTHUMT00000044917 // PHF11 // NULL // --- // --- /// OTTHUMT00000044918 // PHF11 // NULL // --- // --- /// OTTHUMT00000044919 // PHF11 // NULL // --- // --- /// OTTHUMT00000044920 // PHF11 // NULL // --- // --- /// OTTHUMT00000044922 // PHF11 // NULL // --- // --- /// OTTHUMT00000044923 // PHF11 // NULL // --- // --- /// OTTHUMT00000354868 // PHF11 // NULL // --- // --- /// OTTHUMT00000354869 // PHF11 // NULL // --- // --- /// OTTHUMT00000354870 // PHF11 // NULL // --- // --- /// OTTHUMT00000354871 // PHF11 // NULL // --- // --- /// OTTHUMT00000354872 // PHF11 // NULL // --- // --- /// OTTHUMT00000354873 // PHF11 // NULL // --- // --- /// OTTHUMT00000354874 // PHF11 // NULL // --- // ---,,,,,,,,,,TC13000199.hg.1,1.0206250000000008,2.604433318890573e-05,0.0001095845056751,5.719861770699744,NM_001040444 // PHF11 // PHD finger protein 11 // 13q14.2 // 51131 /// NM_001040443 // PHF11 // PHD finger protein 11 // 13q14.2 // 51131 /// ENST00000357596 // PHF11 // PHD finger protein 11 // 13q14.2 // 51131 /// ENST00000378319 // PHF11 // PHD finger protein 11 // 13q14.2 // 51131 /// ENST00000460489 // PHF11 // PHD finger protein 11 // 13q14.2 // 51131 /// ENST00000488958 // PHF11 // PHD finger protein 11 // 13q14.2 // 51131 /// BC017212 // PHF11 // PHD finger protein 11 // 13q14.2 // 51131 /// OTTHUMT00000044915 // PHF11 // NULL // --- // --- /// OTTHUMT00000044921 // PHF11 // NULL // --- // --- /// OTTHUMT00000354867 // PHF11 // NULL // --- // --- /// OTTHUMT00000044916 // PHF11 // NULL // --- // --- /// OTTHUMT00000044917 // PHF11 // NULL // --- // --- /// OTTHUMT00000044918 // PHF11 // NULL // --- // --- /// OTTHUMT00000044919 // PHF11 // NULL // --- // --- /// OTTHUMT00000044920 // PHF11 // NULL // --- // --- /// OTTHUMT00000044922 // PHF11 // NULL // --- // --- /// OTTHUMT00000044923 // PHF11 // NULL // --- // --- /// OTTHUMT00000354868 // PHF11 // NULL // --- // --- /// OTTHUMT00000354869 // PHF11 // NULL // --- // --- /// OTTHUMT00000354870 // PHF11 // NULL // --- // --- /// OTTHUMT00000354871 // PHF11 // NULL // --- // --- /// OTTHUMT00000354872 // PHF11 // NULL // --- // --- /// OTTHUMT00000354873 // PHF11 // NULL // --- // --- /// OTTHUMT00000354874 // PHF11 // NULL // --- // ---,PHF11,1.0206250000000008
Penile SCC,tumor vs normal penis,--- // --- // linc-ARSJ chr4:-:115233101-115286107|linc-ARSJ chr4:-:115255873-115267959|linc-ARSJ chr4:-:115255957-115286113|linc-ARSJ chr4:-:115255957-115285984|linc-ARSJ chr4:-:115256001-115256405|linc-ARSJ chr4:-:115256034-115286106 // --- // ---,,,,,,,,,,TC04002681.hg.1,1.0206250000000003,1.3390875277304836e-07,2.220130188376727e-06,7.928361588892036,--- // --- // linc-ARSJ chr4:-:115233101-115286107|linc-ARSJ chr4:-:115255873-115267959|linc-ARSJ chr4:-:115255957-115286113|linc-ARSJ chr4:-:115255957-115285984|linc-ARSJ chr4:-:115256001-115256405|linc-ARSJ chr4:-:115256034-115286106 // --- // ---,---,1.0206250000000003
Penile SCC,tumor vs normal penis,NM_198477 // CXCL17 // chemokine (C-X-C motif) ligand 17 // 19q13.2 // 284340 /// ENST00000341918 // CXCL17 // chemokine (C-X-C motif) ligand 17 // 19q13.2 // 284340 /// BC093946 // CXCL17 // chemokine (C-X-C motif) ligand 17 // 19q13.2 // 284340 /// BC112095 // CXCL17 // chemokine (C-X-C motif) ligand 17 // 19q13.2 // 284340,,,,,,,,,,TC19001574.hg.1,1.020625,0.0251250037946757,0.0409055924065593,2.420845249777464,NM_198477 // CXCL17 // chemokine (C-X-C motif) ligand 17 // 19q13.2 // 284340 /// ENST00000341918 // CXCL17 // chemokine (C-X-C motif) ligand 17 // 19q13.2 // 284340 /// BC093946 // CXCL17 // chemokine (C-X-C motif) ligand 17 // 19q13.2 // 284340 /// BC112095 // CXCL17 // chemokine (C-X-C motif) ligand 17 // 19q13.2 // 284340,CXCL17,1.020625
Penile SCC,tumor vs normal penis,OTTHUMT00000041156 // OTTHUMG00000015002 // NULL // --- // --- /// OTTHUMT00000041156 // RP3-331H24.4 // NULL // --- // ---,,,,,,,,,,TC06000721.hg.1,1.0206249999999994,2.451990629476578e-05,0.0001042223347562,5.489958064320673,OTTHUMT00000041156 // OTTHUMG00000015002 // NULL // --- // --- /// OTTHUMT00000041156 // RP3-331H24.4 // NULL // --- // ---,OTTHUMG00000015002,1.0206249999999994
Penile SCC,tumor vs normal penis,--- // --- // linc-CDK1-3 chr10:+:61348907-61371006|linc-CDK1-3 chr10:+:61348981-61354805 // --- // ---,,,,,,,,,,TC10002087.hg.1,1.020624999999999,4.277221592688676e-06,2.5216712040429623e-05,6.526811941097145,--- // --- // linc-CDK1-3 chr10:+:61348907-61371006|linc-CDK1-3 chr10:+:61348981-61354805 // --- // ---,---,1.020624999999999
Penile SCC,tumor vs normal penis,--- // --- // linc-HS3ST5-4 chr6:-:114844607-114866483|linc-HS3ST5-4 chr6:-:114844614-114857039 // --- // ---,,,,,,,,,,TC06003817.hg.1,1.020416666666666,3.911553724933752e-06,2.35334461811588e-05,6.416022304665204,--- // --- // linc-HS3ST5-4 chr6:-:114844607-114866483|linc-HS3ST5-4 chr6:-:114844614-114857039 // --- // ---,---,1.020416666666666
Penile SCC,tumor vs normal penis,--- // --- // linc-TTC23 chr15:-:99934869-99936875 // --- // ---,,,,,,,,,,TC15002739.hg.1,1.020416666666666,2.225557578951445e-07,3.068959295261182e-06,7.813760246200328,--- // --- // linc-TTC23 chr15:-:99934869-99936875 // --- // ---,---,1.020416666666666
Penile SCC,tumor vs normal penis,--- // --- // ncrna:misc_RNA chromosome:GRCh37:10:13553206:13553313:-1 gene:ENSG00000202508 gene_biotype:misc_RNA transcript_biotype:misc_RNA // --- // ---,,,,,,,,,,TC10001052.hg.1,1.0202083333333336,5.652623948189089e-07,5.683597230096975e-06,7.370392604355709,--- // --- // ncrna:misc_RNA chromosome:GRCh37:10:13553206:13553313:-1 gene:ENSG00000202508 gene_biotype:misc_RNA transcript_biotype:misc_RNA // --- // ---,---,1.0202083333333336
Penile SCC,tumor vs normal penis,NM_001077349 // ZNF682 // zinc finger protein 682 // 19p12 // 91120 /// NM_033196 // ZNF682 // zinc finger protein 682 // 19p12 // 91120 /// ENST00000341262 // ZNF682 // zinc finger protein 682 // 19p12 // 91120 /// ENST00000358523 // ZNF682 // zinc finger protein 682 // 19p12 // 91120 /// ENST00000397162 // ZNF682 // zinc finger protein 682 // 19p12 // 91120 /// ENST00000397165 // ZNF682 // zinc finger protein 682 // 19p12 // 91120 /// BC136304 // ZNF682 // zinc finger protein 682 // 19p12 // 91120,,,,,,,,,,TC19001342.hg.1,1.0202083333333336,5.416670389873713e-10,1.0068989197546061e-07,11.102755673619246,NM_001077349 // ZNF682 // zinc finger protein 682 // 19p12 // 91120 /// NM_033196 // ZNF682 // zinc finger protein 682 // 19p12 // 91120 /// ENST00000341262 // ZNF682 // zinc finger protein 682 // 19p12 // 91120 /// ENST00000358523 // ZNF682 // zinc finger protein 682 // 19p12 // 91120 /// ENST00000397162 // ZNF682 // zinc finger protein 682 // 19p12 // 91120 /// ENST00000397165 // ZNF682 // zinc finger protein 682 // 19p12 // 91120 /// BC136304 // ZNF682 // zinc finger protein 682 // 19p12 // 91120,ZNF682,1.0202083333333336
Penile SCC,tumor vs normal penis,--- // --- // ncrna:snRNA chromosome:GRCh37:11:132395703:132395781:1 gene:ENSG00000252703 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---,,,,,,,,,,TC11001208.hg.1,1.0202083333333332,1.0613212846452816e-05,5.209253067998733e-05,6.17750031270725,--- // --- // ncrna:snRNA chromosome:GRCh37:11:132395703:132395781:1 gene:ENSG00000252703 gene_biotype:snRNA transcript_biotype:snRNA // --- // ---,---,1.0202083333333332
Penile SCC,tumor vs normal penis,--- // --- // accn=NR_038321 class=lncRNA name= ref=RefGeneNoncode transcriptId=NR_038321 cpcScore=-1.0312100 cnci=-0.3381454 // --- // ---,,,,,,,,,,TC11003029.hg.1,1.0200000000000005,6.04246916612968e-07,5.9437124231668615e-06,7.246232522626125,--- // --- // accn=NR_038321 class=lncRNA name= ref=RefGeneNoncode transcriptId=NR_038321 cpcScore=-1.0312100 cnci=-0.3381454 // --- // ---,---,1.0200000000000005
Penile SCC,tumor vs normal penis,--- // --- // linc-ENKUR-2 chr10:-:26866504-26868309|linc-ENKUR-2 chr10:-:26866520-26868298|linc-ENKUR-2 chr10:-:26866604-26868024|linc-ENKUR-2 chr10:-:26866604-26868236 // --- // ---,,,,,,,,,,TC10002508.hg.1,1.02,8.164845800990527e-09,4.2046286983071547e-07,9.567523334148104,--- // --- // linc-ENKUR-2 chr10:-:26866504-26868309|linc-ENKUR-2 chr10:-:26866520-26868298|linc-ENKUR-2 chr10:-:26866604-26868024|linc-ENKUR-2 chr10:-:26866604-26868236 // --- // ---,---,1.02
Penile SCC,tumor vs normal penis,--- // --- // ncrna:snoRNA chromosome:GRCh37:10:23688460:23688528:-1 gene:ENSG00000238515 gene_biotype:snoRNA transcript_biotype:snoRNA // --- // ---,,,,,,,,,,TC10001106.hg.1,1.02,1.9024103073202725e-07,2.7734448020881555e-06,8.085313246385523,--- // --- // ncrna:snoRNA chromosome:GRCh37:10:23688460:23688528:-1 gene:ENSG00000238515 gene_biotype:snoRNA transcript_biotype:snoRNA // --- // ---,---,1.02
Penile SCC,tumor vs normal penis,--- // --- // linc-TYR-4 chr11:+:87562335-87670780|linc-TYR-4 chr11:+:87582106-87670780|linc-TYR-4 chr11:+:87582135-87613009 // --- // ---,,,,,,,,,,TC11002815.hg.1,1.0199999999999996,0.0002219808216216,0.0006783690511138,5.192111693551479,--- // --- // linc-TYR-4 chr11:+:87562335-87670780|linc-TYR-4 chr11:+:87582106-87670780|linc-TYR-4 chr11:+:87582135-87613009 // --- // ---,---,1.0199999999999996
Penile SCC,tumor vs normal penis,--- // --- // accn=BC018684 class=mRNAlike lncRNA name=Human lncRNA ref=JounralRNA transcriptId=1591 cpcScore=-0.8386970 cnci=-0.2877434 // --- // ---,,,,,,,,,,TC02003872.hg.1,1.0199999999999996,0.0037834747457887,0.0078143594627196,3.300081004280067,--- // --- // accn=BC018684 class=mRNAlike lncRNA name=Human lncRNA ref=JounralRNA transcriptId=1591 cpcScore=-0.8386970 cnci=-0.2877434 // --- // ---,---,1.0199999999999996
Penile SCC,tumor vs normal penis,ENST00000472323 // ZBTB20-AS4 // ZBTB20 antisense RNA 4 // --- // --- /// OTTHUMT00000354947 // ZBTB20-AS4 // NULL // --- // ---,,,,,,,,,,TC03000593.hg.1,1.019791666666667,1.1232831821374656e-05,5.451172599596031e-05,5.89317021668334,ENST00000472323 // ZBTB20-AS4 // ZBTB20 antisense RNA 4 // --- // --- /// OTTHUMT00000354947 // ZBTB20-AS4 // NULL // --- // ---,ZBTB20-AS4,1.019791666666667
Penile SCC,tumor vs normal penis,--- // --- // linc-MYL2-4 chr12:-:111450040-111456213 // --- // ---,,,,,,,,,,TC12003085.hg.1,1.0197916666666664,0.0002149441237731,0.0006594614625239,4.525779959122391,--- // --- // linc-MYL2-4 chr12:-:111450040-111456213 // --- // ---,---,1.0197916666666664
Penile SCC,tumor vs normal penis,"--- // --- // BC038574,uc002nrd.3 // --- // ---",,,,,,,,,,TC19001366.hg.1,1.0197916666666664,0.0063115631740504,0.012206296016762,3.112893728593588,"--- // --- // BC038574,uc002nrd.3 // --- // ---",---,1.0197916666666664
Penile SCC,tumor vs normal penis,--- // --- // linc-LOC100132288-3 chr21:-:10450460-10464354|linc-LOC100132288-3 chr21:-:10453044-10597442|linc-LOC100132288-3 chr21:-:10475625-10480153|linc-LOC100132288-3 chr21:-:10574723-10597523 // --- // ---,,,,,,,,,,TC21000807.hg.1,1.0195833333333342,4.463052585505381e-05,0.0001722570959042,5.268431220657192,--- // --- // linc-LOC100132288-3 chr21:-:10450460-10464354|linc-LOC100132288-3 chr21:-:10453044-10597442|linc-LOC100132288-3 chr21:-:10475625-10480153|linc-LOC100132288-3 chr21:-:10574723-10597523 // --- // ---,---,1.0195833333333342
